1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
-124.57,-74.5,-97.09,-95.26,-64.12,-13.43,-76.33,-114.8,-82.44,-11.6,-47.02,-110.53,-65.34,-52.52,-77.55,-89.15,-87.93,-48.24,-71.45,-88.54
-125.79,-75.11,-99.54,-98.93,-64.73,-14.04,-76.33,-114.19,-81.83,-10.99,-47.02,-109.92,-65.95,-53.13,-77.55,-89.77,-87.93,-47.02,-70.84,-87.93
-126.4,-76.33,-101.37,-101.37,-64.12,-14.04,-75.11,-112.97,-80.61,-9.77,-45.8,-109.31,-67.17,-53.74,-78.16,-90.38,-87.32,-45.8,-69.61,-86.71
-127.02,-76.94,-102.59,-102.59,-64.12,-14.66,-74.5,-112.36,-78.77,-8.55,-45.19,-107.47,-67.78,-54.35,-78.77,-90.99,-87.32,-43.97,-69.61,-85.49
-127.63,-77.55,-103.81,-103.81,-64.12,-14.66,-73.28,-111.75,-77.55,-7.94,-44.58,-106.25,-68.39,-54.35,-78.77,-90.38,-86.1,-43.36,-68.39,-84.27
-128.24,-78.77,-104.42,-105.64,-63.51,-14.66,-72.67,-111.14,-75.72,-6.72,-43.97,-105.03,-69,-55.57,-79.38,-90.38,-86.1,-41.52,-67.17,-82.44
-127.63,-78.77,-104.42,-106.25,-62.9,-14.66,-70.84,-109.31,-73.89,-4.89,-43.36,-103.81,-69,-54.96,-78.77,-89.77,-85.49,-39.69,-66.56,-80.61
-128.24,-78.16,-105.64,-106.25,-61.68,-14.66,-69.61,-108.09,-72.06,-3.66,-41.52,-102.59,-69,-54.96,-77.55,-89.15,-85.49,-37.86,-65.34,-78.16
-128.85,-78.77,-105.64,-106.86,-61.68,-14.04,-67.78,-106.86,-69.61,-2.44,-40.3,-100.76,-68.39,-55.57,-76.94,-89.15,-84.88,-36.64,-64.12,-76.94
-128.24,-79.38,-105.64,-106.86,-61.06,-14.66,-66.56,-105.64,-66.56,-1.221,-38.47,-98.93,-67.78,-54.96,-76.33,-87.93,-84.88,-34.81,-63.51,-75.11
-128.85,-79.38,-105.64,-108.09,-59.84,-13.43,-64.73,-103.81,-64.73,0,-36.64,-97.7,-67.17,-54.96,-75.72,-86.71,-84.27,-32.98,-61.68,-72.67
-128.85,-80,-106.25,-108.09,-58.62,-12.82,-62.29,-101.98,-62.29,1.832,-34.2,-95.87,-65.95,-54.35,-74.5,-85.49,-83.66,-31.14,-61.06,-69.61
-128.24,-80,-106.25,-107.47,-58.01,-12.82,-60.45,-99.54,-60.45,1.832,-31.75,-94.65,-64.73,-53.74,-73.28,-84.27,-83.05,-29.92,-59.84,-68.39
-128.85,-80.61,-106.86,-108.09,-57.4,-11.6,-58.01,-97.7,-58.01,3.66,-28.7,-92.21,-63.51,-53.74,-72.67,-83.05,-82.44,-28.09,-59.23,-65.95
-128.24,-80,-106.25,-107.47,-56.18,-11.6,-54.96,-95.26,-56.18,4.27,-25.65,-90.38,-61.68,-52.52,-70.84,-81.83,-83.05,-26.87,-58.01,-64.12
-127.63,-80.61,-106.25,-107.47,-54.96,-10.99,-51.91,-92.82,-53.74,5.5,-21.98,-88.54,-60.45,-51.91,-68.39,-80,-82.44,-26.26,-56.79,-62.29
-127.63,-80.61,-106.25,-107.47,-54.35,-9.77,-49.46,-90.38,-51.91,6.72,-18.93,-86.1,-58.62,-51.29,-67.17,-78.16,-81.83,-24.43,-55.57,-61.06
-126.4,-80,-105.64,-106.86,-53.13,-9.16,-46.41,-87.93,-50.07,7.94,-15.27,-84.88,-56.79,-49.46,-65.95,-76.33,-81.83,-23.82,-55.57,-59.23
-125.79,-80,-105.03,-106.86,-51.91,-9.16,-43.36,-86.1,-48.24,9.16,-11.6,-82.44,-55.57,-48.85,-64.12,-75.11,-81.22,-22.59,-54.35,-56.79
-125.18,-80,-104.42,-106.25,-51.29,-7.94,-40.91,-83.66,-47.02,9.16,-9.16,-80.61,-53.74,-47.63,-62.29,-72.67,-81.22,-21.37,-53.13,-55.57
-124.57,-79.38,-104.42,-106.25,-50.68,-7.33,-38.47,-81.22,-45.19,9.77,-6.11,-79.38,-51.91,-46.41,-60.45,-71.45,-81.22,-21.37,-53.13,-54.35
-123.96,-79.38,-103.81,-105.64,-49.46,-6.72,-36.03,-79.38,-43.97,10.38,-3.66,-77.55,-50.68,-45.8,-59.23,-69.61,-81.22,-20.15,-51.91,-52.52
-122.74,-78.77,-102.59,-105.03,-48.24,-6.72,-34.2,-78.16,-43.36,10.99,-1.832,-75.11,-48.85,-44.58,-56.79,-67.78,-81.22,-19.54,-51.29,-51.29
-121.52,-78.77,-102.59,-105.03,-48.24,-6.72,-32.36,-76.94,-41.52,11.6,0.611,-73.89,-47.63,-43.97,-55.57,-65.34,-80.61,-18.32,-50.68,-50.68
-120.3,-77.55,-101.37,-103.81,-47.02,-5.5,-30.53,-74.5,-40.91,12.21,1.832,-73.28,-46.41,-42.75,-53.74,-63.51,-80.61,-17.71,-50.07,-49.46
-119.08,-76.94,-101.37,-103.2,-46.41,-4.89,-29.31,-73.28,-40.3,12.21,3.05,-72.06,-45.19,-42.13,-52.52,-61.68,-80,-17.71,-49.46,-48.85
-117.24,-76.94,-100.15,-102.59,-45.8,-4.27,-27.48,-72.06,-39.08,13.43,4.27,-70.22,-43.97,-41.52,-50.68,-60.45,-80.61,-17.1,-48.85,-48.24
-115.41,-75.72,-99.54,-101.37,-45.19,-3.66,-27.48,-71.45,-37.86,13.43,4.89,-69,-42.75,-40.3,-50.07,-58.62,-80,-16.49,-48.24,-47.02
-113.58,-75.11,-98.31,-100.76,-44.58,-3.05,-25.65,-70.84,-37.25,14.04,6.11,-67.17,-42.13,-39.69,-48.85,-57.4,-80,-15.88,-48.24,-45.8
-111.14,-74.5,-97.09,-99.54,-44.58,-3.05,-25.04,-69,-36.64,14.04,7.33,-66.56,-40.91,-39.08,-47.63,-56.18,-79.38,-15.88,-47.02,-45.8
-108.09,-73.28,-95.87,-98.31,-43.97,-2.44,-24.43,-69,-36.03,14.04,7.94,-65.95,-39.69,-37.86,-46.41,-54.35,-79.38,-14.66,-47.02,-45.19
-104.42,-72.06,-94.04,-96.48,-43.36,-2.44,-23.2,-67.17,-35.42,14.66,8.55,-64.73,-38.47,-37.25,-45.8,-52.52,-80,-15.27,-47.02,-44.58
-101.37,-72.06,-92.21,-95.26,-43.36,-1.832,-23.2,-66.56,-35.42,14.66,9.16,-64.12,-37.86,-37.25,-45.19,-51.91,-79.38,-14.66,-46.41,-43.97
-97.7,-70.84,-90.38,-93.43,-42.75,-1.832,-22.59,-66.56,-34.81,14.66,9.77,-63.51,-37.25,-36.64,-44.58,-50.68,-79.38,-14.04,-46.41,-43.97
-94.04,-69.61,-87.93,-90.38,-42.75,-1.221,-21.98,-65.95,-34.2,15.27,10.38,-62.9,-36.03,-36.03,-43.36,-50.07,-79.38,-14.04,-46.41,-43.36
-90.99,-68.39,-85.49,-87.93,-42.13,-1.221,-21.98,-65.34,-33.59,15.27,11.6,-62.9,-36.03,-35.42,-43.36,-48.85,-79.38,-13.43,-45.8,-43.36
-87.93,-67.17,-82.44,-84.88,-42.13,-0.611,-21.37,-64.73,-33.59,15.27,11.6,-62.9,-35.42,-34.81,-42.75,-48.24,-79.38,-12.82,-45.8,-42.75
-86.71,-67.17,-79.38,-81.22,-42.75,-0.611,-20.76,-64.12,-33.59,15.27,11.6,-61.68,-34.81,-34.2,-42.13,-47.02,-78.77,-13.43,-45.8,-42.13
-83.66,-65.95,-75.11,-77.55,-41.52,-0.611,-20.76,-64.12,-32.98,15.88,12.21,-61.68,-34.2,-33.59,-41.52,-46.41,-79.38,-13.43,-45.8,-42.13
-81.83,-64.73,-72.06,-73.28,-42.13,0,-20.76,-63.51,-32.98,15.27,12.82,-61.06,-34.2,-34.2,-41.52,-46.41,-79.38,-12.82,-45.19,-42.13
-80,-63.51,-68.39,-69.61,-41.52,-0.611,-20.15,-63.51,-32.36,15.27,12.82,-60.45,-32.98,-33.59,-40.91,-45.8,-78.77,-13.43,-45.19,-41.52
-77.55,-62.29,-64.73,-66.56,-42.13,-0.611,-19.54,-63.51,-32.36,15.27,13.43,-61.06,-32.98,-33.59,-40.3,-45.19,-78.77,-12.82,-45.19,-41.52
-76.33,-62.29,-61.68,-64.73,-42.13,0,-20.15,-62.9,-32.36,15.27,13.43,-60.45,-32.36,-32.98,-40.3,-45.19,-79.38,-12.82,-45.19,-42.13
-74.5,-61.06,-59.84,-61.68,-41.52,0,-18.93,-62.9,-32.36,15.27,14.04,-60.45,-32.36,-32.36,-39.69,-44.58,-78.77,-12.21,-45.19,-40.91
-73.89,-60.45,-56.79,-59.84,-41.52,-0.611,-19.54,-62.9,-31.75,15.27,14.66,-61.06,-31.75,-31.75,-39.69,-43.97,-79.38,-12.21,-44.58,-41.52
-72.67,-59.23,-54.35,-58.62,-42.13,0,-19.54,-62.29,-31.75,15.27,14.66,-60.45,-31.75,-32.36,-39.69,-43.97,-79.38,-12.21,-45.19,-41.52
-70.84,-58.01,-53.13,-56.18,-42.13,0,-18.93,-62.29,-31.75,15.27,14.66,-60.45,-31.75,-32.36,-39.69,-43.97,-79.38,-12.82,-45.19,-40.91
-69.61,-58.01,-51.29,-54.96,-42.13,0,-19.54,-62.29,-32.36,15.27,14.66,-60.45,-31.14,-31.14,-39.08,-43.36,-79.38,-12.21,-45.19,-40.91
-69,-56.79,-49.46,-53.13,-42.13,-0.611,-19.54,-62.29,-31.75,14.66,15.27,-60.45,-31.14,-31.75,-39.08,-43.36,-78.77,-12.21,-45.19,-40.91
-67.78,-55.57,-48.24,-51.91,-42.75,-0.611,-19.54,-62.29,-31.75,14.66,15.27,-61.06,-31.14,-31.75,-38.47,-43.36,-78.77,-12.21,-45.19,-41.52
-67.17,-56.18,-46.41,-51.91,-42.13,0.611,-18.93,-62.29,-31.75,14.66,15.27,-60.45,-31.14,-31.14,-39.08,-43.36,-79.38,-12.82,-45.19,-41.52
-65.95,-54.35,-45.19,-49.46,-42.13,-0.611,-18.93,-62.29,-31.75,14.66,15.27,-61.06,-31.14,-31.14,-38.47,-42.75,-78.77,-12.21,-45.19,-40.91
-65.34,-54.96,-43.97,-48.85,-41.52,0,-18.93,-62.29,-31.75,14.04,15.27,-60.45,-31.14,-31.14,-38.47,-42.75,-79.38,-12.21,-45.19,-40.91
-65.34,-54.35,-43.36,-47.63,-42.13,0,-18.93,-61.68,-31.75,14.04,15.27,-60.45,-30.53,-31.14,-38.47,-43.36,-79.38,-12.82,-45.8,-40.91
-64.73,-53.74,-42.75,-47.63,-41.52,0,-18.93,-61.68,-31.75,14.04,15.88,-60.45,-30.53,-31.14,-38.47,-42.75,-79.38,-12.21,-45.19,-41.52
-64.12,-52.52,-41.52,-45.8,-42.13,-0.611,-18.93,-61.68,-31.75,14.04,15.88,-59.84,-30.53,-31.14,-39.08,-42.75,-78.77,-11.6,-45.19,-41.52
-63.51,-52.52,-40.3,-45.8,-42.13,-0.611,-19.54,-62.29,-31.75,14.04,15.88,-60.45,-30.53,-31.14,-38.47,-42.75,-79.38,-12.21,-45.8,-41.52
-63.51,-52.52,-40.3,-44.58,-42.13,0,-18.93,-62.29,-32.36,13.43,15.88,-60.45,-31.14,-31.75,-38.47,-42.75,-78.77,-12.82,-45.8,-42.13
-62.9,-52.52,-39.08,-43.97,-42.13,-0.611,-18.93,-62.29,-32.36,14.04,15.88,-60.45,-30.53,-30.53,-38.47,-42.75,-79.38,-12.82,-45.8,-42.13
-62.29,-51.91,-38.47,-43.36,-42.13,-0.611,-19.54,-62.29,-32.98,13.43,15.88,-59.84,-31.14,-31.14,-39.08,-42.75,-78.77,-12.82,-45.8,-42.13
-61.06,-51.29,-37.86,-42.75,-42.13,-0.611,-19.54,-62.29,-32.36,12.82,15.88,-59.84,-31.14,-31.75,-38.47,-42.75,-79.38,-12.21,-45.8,-42.13
-61.06,-50.68,-37.25,-41.52,-42.13,-0.611,-19.54,-62.29,-32.36,12.82,15.27,-59.84,-31.14,-31.75,-39.08,-42.75,-79.38,-12.82,-46.41,-42.13
-61.06,-50.68,-36.64,-41.52,-42.13,-0.611,-18.93,-62.29,-32.98,13.43,15.27,-59.23,-31.14,-31.75,-39.08,-42.75,-79.38,-12.82,-45.8,-42.75
-60.45,-50.68,-36.03,-40.91,-42.13,-1.221,-19.54,-62.9,-32.98,12.82,15.27,-59.23,-31.75,-32.36,-39.08,-42.75,-79.38,-13.43,-46.41,-42.75
-60.45,-50.68,-35.42,-40.91,-42.13,-1.221,-19.54,-62.9,-32.98,12.82,15.27,-59.23,-31.14,-32.36,-39.08,-43.36,-79.38,-13.43,-46.41,-42.75
-60.45,-50.68,-35.42,-39.69,-42.13,-0.611,-20.15,-62.9,-33.59,12.21,14.66,-59.23,-31.14,-31.75,-39.08,-43.36,-79.38,-13.43,-46.41,-42.13
-60.45,-50.07,-35.42,-39.69,-42.13,-1.221,-20.15,-62.9,-32.98,12.82,15.27,-59.84,-31.75,-31.75,-39.08,-43.36,-79.38,-13.43,-46.41,-42.75
-60.45,-50.07,-34.81,-39.08,-41.52,-1.221,-20.15,-62.9,-33.59,12.21,15.27,-58.62,-31.14,-32.36,-39.08,-43.36,-79.38,-14.04,-47.02,-42.75
-59.84,-50.07,-34.2,-39.08,-42.13,-1.832,-20.15,-62.9,-32.98,12.21,15.27,-59.23,-31.75,-32.98,-39.69,-43.36,-80,-13.43,-46.41,-42.75
-59.84,-50.07,-34.2,-39.08,-41.52,-1.832,-20.15,-63.51,-32.98,12.21,14.66,-59.23,-31.75,-32.36,-39.69,-42.75,-78.77,-13.43,-46.41,-43.36
-59.84,-50.07,-34.2,-38.47,-42.13,-1.832,-20.76,-63.51,-32.98,12.21,14.66,-59.23,-31.75,-32.98,-39.08,-43.36,-78.77,-14.04,-47.02,-42.75
-59.84,-50.68,-33.59,-38.47,-42.13,-1.832,-20.15,-63.51,-32.98,11.6,14.66,-59.23,-31.75,-32.98,-39.08,-43.36,-80,-14.66,-47.63,-43.36
-59.84,-50.07,-33.59,-37.86,-42.13,-1.832,-20.76,-63.51,-32.98,12.21,14.66,-58.62,-32.36,-33.59,-39.69,-43.97,-79.38,-14.04,-47.63,-43.97
-59.84,-50.07,-33.59,-37.86,-42.13,-1.832,-20.76,-64.12,-32.98,11.6,14.66,-58.62,-32.36,-32.98,-39.69,-43.36,-80,-14.66,-47.63,-43.97
-59.84,-50.07,-33.59,-37.86,-42.13,-2.44,-20.76,-64.12,-33.59,10.99,14.66,-58.62,-32.36,-34.2,-40.3,-44.58,-80,-14.66,-47.63,-43.97
-59.84,-50.07,-33.59,-37.25,-42.13,-2.44,-20.76,-64.12,-32.98,11.6,14.66,-58.62,-32.36,-33.59,-39.69,-43.97,-79.38,-14.04,-47.63,-43.97
-60.45,-50.68,-33.59,-37.25,-41.52,-2.44,-21.37,-64.12,-33.59,11.6,14.66,-58.62,-32.36,-33.59,-39.69,-43.97,-79.38,-14.66,-48.24,-43.97
-60.45,-49.46,-32.98,-37.25,-42.13,-2.44,-21.37,-64.12,-33.59,11.6,14.04,-58.62,-32.98,-33.59,-40.3,-43.97,-79.38,-14.66,-48.24,-43.97
-61.06,-50.07,-32.98,-37.25,-41.52,-2.44,-21.37,-64.12,-33.59,10.99,14.04,-58.01,-32.98,-34.2,-40.3,-43.97,-79.38,-15.27,-48.24,-44.58
-61.68,-50.07,-32.98,-36.64,-41.52,-2.44,-21.98,-65.34,-33.59,11.6,14.04,-58.62,-32.98,-34.2,-40.3,-44.58,-79.38,-15.27,-48.24,-44.58
-61.06,-50.07,-32.98,-37.25,-42.13,-3.05,-21.98,-64.73,-34.2,10.38,13.43,-58.62,-32.98,-34.2,-40.3,-43.97,-79.38,-15.27,-48.24,-45.19
-61.68,-50.07,-32.98,-37.25,-42.13,-3.66,-21.98,-65.34,-35.42,10.99,13.43,-58.01,-32.98,-34.81,-40.3,-44.58,-80,-15.27,-48.85,-44.58
-61.68,-49.46,-32.98,-37.25,-42.13,-3.05,-22.59,-65.34,-34.2,10.99,13.43,-58.01,-33.59,-34.81,-40.91,-44.58,-80,-15.27,-48.85,-45.19
-61.68,-51.29,-32.98,-37.25,-41.52,-3.05,-21.98,-65.34,-34.2,10.99,13.43,-58.01,-34.2,-35.42,-40.3,-44.58,-80,-15.88,-48.85,-45.8
-61.68,-50.68,-33.59,-37.25,-41.52,-3.66,-22.59,-65.34,-34.2,10.99,13.43,-58.01,-33.59,-35.42,-40.3,-44.58,-79.38,-15.88,-48.85,-45.8
-61.68,-50.68,-33.59,-37.86,-42.13,-3.66,-22.59,-65.34,-34.2,10.38,12.82,-58.01,-33.59,-35.42,-40.91,-45.19,-80,-16.49,-49.46,-45.8
-62.29,-50.07,-33.59,-36.64,-42.13,-4.27,-22.59,-65.34,-34.81,9.77,12.82,-58.62,-34.2,-35.42,-40.91,-45.19,-80,-15.88,-48.85,-45.8
-62.29,-50.68,-34.2,-37.25,-41.52,-3.05,-23.2,-65.34,-35.42,10.38,12.82,-58.01,-34.2,-36.03,-40.91,-45.19,-80,-17.1,-49.46,-45.8
-62.9,-50.68,-34.2,-37.25,-41.52,-3.66,-23.2,-65.34,-34.81,10.38,12.21,-58.01,-34.81,-36.03,-40.91,-45.19,-79.38,-16.49,-49.46,-46.41
-63.51,-51.29,-34.81,-37.25,-41.52,-4.27,-23.2,-65.95,-34.81,9.77,12.21,-58.01,-34.2,-36.64,-40.91,-45.8,-80,-16.49,-49.46,-45.8
-63.51,-51.29,-34.2,-37.25,-41.52,-4.27,-23.82,-65.95,-35.42,10.38,12.21,-57.4,-34.81,-36.03,-41.52,-45.19,-80,-16.49,-50.07,-46.41
-63.51,-51.29,-34.2,-37.25,-41.52,-4.89,-23.82,-65.95,-34.81,10.38,12.21,-57.4,-34.2,-36.64,-41.52,-45.8,-80.61,-17.1,-50.07,-47.02
-63.51,-51.91,-34.2,-37.86,-41.52,-4.27,-23.82,-66.56,-36.03,10.38,11.6,-57.4,-35.42,-37.25,-41.52,-45.8,-80,-16.49,-50.07,-46.41
-64.12,-51.91,-34.81,-37.25,-40.91,-4.89,-23.82,-65.95,-36.03,9.77,11.6,-57.4,-35.42,-36.64,-41.52,-45.19,-79.38,-17.1,-50.68,-47.02
-64.12,-51.91,-34.81,-37.86,-40.91,-4.89,-23.82,-66.56,-36.03,9.77,11.6,-57.4,-35.42,-36.64,-42.13,-45.8,-80,-17.1,-50.68,-47.02
-64.73,-51.91,-34.81,-37.86,-40.91,-4.27,-24.43,-66.56,-36.03,10.38,11.6,-57.4,-35.42,-37.86,-42.13,-45.8,-80,-17.71,-51.29,-47.02
-64.73,-51.91,-35.42,-38.47,-41.52,-4.89,-24.43,-66.56,-36.03,10.38,11.6,-57.4,-36.03,-37.86,-42.13,-46.41,-80,-17.71,-50.68,-47.02
-64.73,-51.91,-34.81,-38.47,-40.91,-4.89,-24.43,-66.56,-36.03,9.77,10.99,-58.01,-35.42,-37.86,-42.13,-46.41,-80,-17.71,-50.68,-47.63
-65.95,-53.13,-35.42,-38.47,-40.91,-4.89,-25.04,-66.56,-36.03,9.77,10.99,-57.4,-35.42,-37.25,-42.13,-46.41,-80,-17.71,-51.29,-47.63
-65.34,-53.13,-35.42,-38.47,-41.52,-5.5,-25.04,-67.17,-36.03,9.16,10.38,-57.4,-36.03,-37.25,-42.13,-46.41,-80,-17.71,-51.29,-47.63
-65.95,-52.52,-36.03,-39.08,-40.91,-5.5,-25.04,-67.17,-36.64,10.38,10.38,-56.79,-36.03,-37.25,-42.75,-46.41,-80.61,-18.32,-51.91,-48.24
-65.95,-53.13,-36.03,-39.08,-40.91,-5.5,-25.04,-67.17,-37.25,9.16,10.38,-56.79,-36.03,-37.86,-42.75,-47.02,-80,-18.32,-51.91,-48.24
-66.56,-52.52,-36.03,-39.08,-40.91,-4.89,-25.65,-67.17,-37.86,9.77,10.38,-56.79,-37.25,-38.47,-43.36,-46.41,-80,-18.32,-51.91,-48.85
-66.56,-53.13,-36.03,-39.69,-40.91,-4.89,-25.65,-68.39,-37.25,9.77,9.77,-57.4,-36.03,-37.86,-43.36,-46.41,-80,-18.32,-51.91,-48.85
-67.17,-53.74,-36.03,-39.69,-40.91,-5.5,-25.65,-67.78,-37.25,9.77,9.77,-57.4,-36.03,-38.47,-42.75,-47.02,-80,-18.93,-52.52,-48.85
-67.17,-53.13,-36.03,-39.69,-40.3,-5.5,-26.26,-67.78,-37.25,9.77,9.77,-56.79,-36.64,-38.47,-43.36,-47.02,-80,-18.93,-51.91,-48.85
-67.78,-53.74,-36.64,-40.3,-40.91,-5.5,-26.26,-67.78,-37.25,10.38,9.77,-56.79,-36.03,-38.47,-42.75,-47.63,-80,-18.93,-52.52,-48.85
-67.78,-53.74,-37.25,-40.3,-40.3,-5.5,-26.26,-67.78,-37.86,10.38,9.16,-56.79,-36.64,-38.47,-43.36,-47.02,-80,-18.93,-52.52,-49.46
-69,-54.35,-37.25,-40.3,-40.3,-6.11,-26.26,-68.39,-37.86,9.77,8.55,-56.18,-37.25,-38.47,-43.36,-47.02,-80,-18.93,-51.91,-49.46
-68.39,-53.74,-37.25,-40.3,-40.3,-6.11,-26.26,-68.39,-37.25,9.77,9.16,-56.79,-36.64,-38.47,-43.97,-47.63,-80,-18.93,-52.52,-49.46
-69,-53.74,-37.25,-40.91,-40.3,-6.11,-26.87,-68.39,-37.86,9.77,8.55,-56.79,-36.64,-39.08,-43.36,-47.02,-80,-18.93,-52.52,-50.07
-69.61,-54.35,-37.86,-41.52,-40.91,-6.11,-27.48,-68.39,-37.86,9.77,8.55,-56.79,-36.64,-39.08,-43.97,-47.63,-80,-18.93,-52.52,-49.46
-70.22,-53.74,-37.25,-40.91,-40.3,-6.11,-27.48,-69,-38.47,10.38,7.94,-56.79,-37.25,-39.69,-43.97,-48.24,-80.61,-19.54,-53.13,-50.07
-70.22,-54.35,-38.47,-40.91,-40.3,-6.11,-27.48,-69,-37.86,9.77,7.94,-56.79,-37.25,-39.69,-44.58,-48.24,-81.22,-19.54,-53.13,-50.07
-70.22,-54.35,-38.47,-41.52,-40.3,-6.11,-27.48,-69,-37.86,9.77,7.33,-56.79,-37.25,-39.69,-44.58,-48.24,-80.61,-20.15,-53.74,-50.07
-70.22,-54.96,-38.47,-41.52,-39.69,-6.11,-27.48,-69.61,-37.86,9.77,7.33,-56.79,-36.64,-39.69,-44.58,-48.24,-80.61,-19.54,-53.74,-50.68
-70.84,-54.96,-38.47,-42.13,-39.69,-5.5,-27.48,-69,-38.47,9.77,7.33,-56.79,-37.25,-39.69,-44.58,-48.24,-80,-20.15,-53.13,-50.68
-70.84,-54.35,-38.47,-42.13,-39.69,-5.5,-28.09,-69.61,-38.47,10.38,6.72,-56.79,-37.25,-39.08,-44.58,-48.24,-80.61,-20.15,-53.74,-51.29
-71.45,-54.96,-39.08,-42.75,-39.69,-6.11,-27.48,-69.61,-38.47,9.77,7.33,-56.18,-37.25,-39.69,-44.58,-48.24,-80.61,-19.54,-53.74,-50.68
-72.06,-55.57,-39.69,-42.75,-39.08,-6.72,-28.7,-70.22,-39.08,9.77,6.11,-56.18,-37.25,-39.69,-45.19,-48.24,-80.61,-19.54,-53.74,-51.29
-72.06,-54.96,-39.69,-42.75,-39.69,-6.11,-28.7,-70.22,-38.47,10.38,6.72,-55.57,-36.64,-39.69,-45.19,-48.85,-80.61,-19.54,-53.13,-51.29
-72.06,-55.57,-39.08,-42.75,-39.69,-6.72,-28.7,-70.22,-38.47,9.77,6.11,-56.18,-37.25,-40.3,-45.19,-48.85,-80.61,-20.15,-53.74,-51.29
-72.67,-55.57,-40.3,-43.36,-39.08,-6.72,-28.7,-70.22,-39.69,9.77,6.11,-56.18,-37.25,-39.69,-45.19,-48.85,-80.61,-20.15,-53.74,-51.29
-72.67,-55.57,-40.3,-43.97,-39.69,-6.72,-28.7,-70.22,-39.08,10.38,6.11,-55.57,-37.25,-39.69,-45.8,-48.85,-80.61,-20.15,-53.74,-51.29
-73.28,-56.18,-40.91,-43.97,-39.08,-6.11,-29.31,-70.22,-40.3,10.38,5.5,-55.57,-37.86,-40.3,-45.8,-48.85,-80.61,-19.54,-53.74,-51.29
-73.89,-55.57,-40.91,-43.97,-39.08,-6.11,-29.31,-70.22,-39.69,9.77,5.5,-55.57,-37.25,-39.69,-45.8,-49.46,-80.61,-20.15,-53.74,-51.91
-74.5,-56.18,-40.91,-44.58,-39.08,-6.11,-29.31,-70.84,-39.69,10.38,4.89,-55.57,-37.25,-39.69,-45.8,-49.46,-80.61,-20.76,-54.35,-51.91
-74.5,-56.79,-41.52,-44.58,-39.08,-6.11,-29.31,-70.84,-40.3,10.38,4.89,-55.57,-37.25,-40.3,-45.8,-48.85,-80.61,-20.76,-54.35,-51.29
-74.5,-56.79,-41.52,-45.19,-38.47,-6.11,-29.31,-70.84,-39.69,10.38,4.89,-55.57,-37.86,-40.91,-45.8,-49.46,-80,-20.76,-53.74,-51.91
-74.5,-56.79,-41.52,-45.19,-38.47,-6.11,-29.31,-70.84,-40.3,10.99,4.89,-54.96,-37.86,-40.91,-46.41,-49.46,-80.61,-20.76,-54.35,-52.52
-75.11,-56.79,-41.52,-45.19,-38.47,-6.11,-29.92,-70.84,-39.69,10.38,4.27,-54.96,-37.25,-40.3,-46.41,-49.46,-80.61,-21.37,-54.35,-52.52
-75.72,-57.4,-42.13,-45.8,-38.47,-6.11,-29.92,-70.84,-40.3,10.99,4.27,-54.96,-37.86,-39.69,-46.41,-49.46,-80.61,-20.76,-54.35,-52.52
-75.72,-56.79,-42.13,-45.8,-38.47,-6.72,-30.53,-71.45,-40.3,10.99,4.27,-54.96,-37.25,-40.3,-46.41,-49.46,-80.61,-21.37,-54.35,-52.52
-75.72,-57.4,-42.75,-46.41,-37.86,-6.11,-30.53,-70.84,-40.91,10.99,3.66,-54.96,-37.86,-40.3,-47.02,-49.46,-80,-20.76,-54.35,-52.52
-76.94,-58.01,-42.75,-47.02,-38.47,-6.11,-31.14,-71.45,-40.91,10.99,3.66,-54.96,-37.86,-40.3,-46.41,-49.46,-80,-20.76,-53.74,-52.52
-76.94,-57.4,-43.36,-46.41,-37.86,-6.11,-31.14,-71.45,-40.3,10.99,3.05,-54.96,-37.25,-40.3,-46.41,-49.46,-80.61,-20.76,-53.74,-53.13
-76.94,-56.79,-43.36,-47.02,-38.47,-6.72,-31.14,-71.45,-40.91,10.38,3.05,-54.96,-37.25,-40.91,-47.02,-50.07,-80.61,-20.76,-54.35,-53.13
-77.55,-57.4,-43.97,-47.63,-37.86,-6.11,-31.14,-71.45,-40.91,10.99,3.05,-54.35,-37.86,-39.69,-47.02,-49.46,-80.61,-20.76,-54.35,-53.13
-77.55,-58.01,-43.36,-47.63,-37.86,-6.11,-31.14,-70.84,-41.52,10.99,2.44,-54.35,-37.25,-39.69,-46.41,-50.07,-80.61,-20.76,-54.35,-53.13
-78.16,-57.4,-43.97,-47.63,-37.86,-6.72,-31.14,-71.45,-40.91,10.99,2.44,-54.35,-37.25,-40.3,-47.02,-49.46,-80.61,-20.76,-54.35,-53.13
-78.16,-58.01,-44.58,-48.24,-37.86,-6.11,-31.14,-71.45,-41.52,10.99,2.44,-53.74,-37.86,-39.69,-47.02,-49.46,-80,-20.76,-54.35,-53.74
-78.77,-58.62,-44.58,-48.85,-37.25,-6.11,-31.75,-71.45,-41.52,11.6,2.44,-54.35,-37.86,-39.69,-47.63,-49.46,-80,-20.76,-54.35,-53.13
-78.77,-58.01,-44.58,-48.24,-37.25,-6.11,-31.75,-72.06,-41.52,11.6,1.832,-53.74,-37.25,-39.69,-47.02,-49.46,-80.61,-20.76,-54.35,-53.74
